"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"S4","MKD"," Total","North Macedonia","BLZ","Belize",2019,"Export",6,232.75
"S4","MKD"," Total","North Macedonia","BMU","Bermuda",2018,"Export",6,12.79
"S4","MKD"," Total","North Macedonia","BOL","Bolivia",2018,"Export",6,27.747
"S4","MKD"," Total","North Macedonia","BOL","Bolivia",2019,"Export",6,11.362
"S4","MKD"," Total","North Macedonia","BRA","Brazil",2018,"Export",6,3444.603
"S4","MKD"," Total","North Macedonia","BRA","Brazil",2019,"Export",6,6195.285
"S4","MKD"," Total","North Macedonia","BWA","Botswana",2018,"Export",6,0.313
"S4","MKD"," Total","North Macedonia","CAN","Canada",2018,"Export",6,12492.56
"S4","MKD"," Total","North Macedonia","CAN","Canada",2019,"Export",6,10974.888
"S4","MKD"," Total","North Macedonia","CHE","Switzerland",2018,"Export",6,47180.066
"S4","MKD"," Total","North Macedonia","CHE","Switzerland",2019,"Export",6,39914.753
"S4","MKD"," Total","North Macedonia","CHL","Chile",2018,"Export",6,300.83
"S4","MKD"," Total","North Macedonia","CHL","Chile",2019,"Export",6,118.757
"S4","MKD"," Total","North Macedonia","CHN","China",2018,"Export",6,65259.398
"S4","MKD"," Total","North Macedonia","CHN","China",2019,"Export",6,166141.747
"S4","MKD"," Total","North Macedonia","CIV","Cote d'Ivoire",2018,"Export",6,158.65
"S4","MKD"," Total","North Macedonia","CIV","Cote d'Ivoire",2019,"Export",6,143.125
"S4","MKD"," Total","North Macedonia","CMR","Cameroon",2018,"Export",6,17.112
"S4","MKD"," Total","North Macedonia","CMR","Cameroon",2019,"Export",6,102.182
"S4","MKD"," Total","North Macedonia","COG","Congo, Rep.",2018,"Export",6,7.55
"S4","MKD"," Total","North Macedonia","COG","Congo, Rep.",2019,"Export",6,21.326
"S4","MKD"," Total","North Macedonia","COL","Colombia",2018,"Export",6,104.347
"S4","MKD"," Total","North Macedonia","COL","Colombia",2019,"Export",6,20.03
"S4","MKD"," Total","North Macedonia","CRI","Costa Rica",2018,"Export",6,13.8
"S4","MKD"," Total","North Macedonia","CRI","Costa Rica",2019,"Export",6,6.589
"S4","MKD"," Total","North Macedonia","CUW","Cura�ao",2019,"Export",6,16.976
"S4","MKD"," Total","North Macedonia","CYP","Cyprus",2018,"Export",6,828.414
"S4","MKD"," Total","North Macedonia","CYP","Cyprus",2019,"Export",6,831.806
"S4","MKD"," Total","North Macedonia","CZE","Czech Republic",2018,"Export",6,78091.99
"S4","MKD"," Total","North Macedonia","CZE","Czech Republic",2019,"Export",6,62315.443
"S4","MKD"," Total","North Macedonia","DEU","Germany",2018,"Export",6,3248099.524
"S4","MKD"," Total","North Macedonia","DEU","Germany",2019,"Export",6,3501616.006
"S4","MKD"," Total","North Macedonia","DNK","Denmark",2018,"Export",6,7699.527
"S4","MKD"," Total","North Macedonia","DNK","Denmark",2019,"Export",6,8221.367
"S4","MKD"," Total","North Macedonia","DOM","Dominican Republic",2018,"Export",6,27.586
"S4","MKD"," Total","North Macedonia","DOM","Dominican Republic",2019,"Export",6,33.579
"S4","MKD"," Total","North Macedonia","DZA","Algeria",2018,"Export",6,208.588
"S4","MKD"," Total","North Macedonia","DZA","Algeria",2019,"Export",6,155.463
"S4","MKD"," Total","North Macedonia","ECU","Ecuador",2018,"Export",6,93.469
"S4","MKD"," Total","North Macedonia","ECU","Ecuador",2019,"Export",6,0.422
"S4","MKD"," Total","North Macedonia","EGY","Egypt, Arab Rep.",2018,"Export",6,1225.417
"S4","MKD"," Total","North Macedonia","EGY","Egypt, Arab Rep.",2019,"Export",6,4482.245
"S4","MKD"," Total","North Macedonia","ESP","Spain",2018,"Export",6,116495.203
"S4","MKD"," Total","North Macedonia","ESP","Spain",2019,"Export",6,110762.759
"S4","MKD"," Total","North Macedonia","EST","Estonia",2018,"Export",6,3567.858
"S4","MKD"," Total","North Macedonia","EST","Estonia",2019,"Export",6,1823.749
"S4","MKD"," Total","North Macedonia","ETH","Ethiopia(excludes Eritrea)",2018,"Export",6,205.692
"S4","MKD"," Total","North Macedonia","FIN","Finland",2018,"Export",6,998.768
"S4","MKD"," Total","North Macedonia","FIN","Finland",2019,"Export",6,16725.266
"S4","MKD"," Total","North Macedonia","FRA","France",2018,"Export",6,60385.354
"S4","MKD"," Total","North Macedonia","FRA","France",2019,"Export",6,64947.308
"S4","MKD"," Total","North Macedonia","FRO","Faeroe Islands",2019,"Export",6,5.12
"S4","MKD"," Total","North Macedonia","GAB","Gabon",2018,"Export",6,30.417
"S4","MKD"," Total","North Macedonia","GAB","Gabon",2019,"Export",6,25.872
"S4","MKD"," Total","North Macedonia","GBR","United Kingdom",2018,"Export",6,121321.611
"S4","MKD"," Total","North Macedonia","GBR","United Kingdom",2019,"Export",6,160685.267
"S4","MKD"," Total","North Macedonia","GEO","Georgia",2018,"Export",6,453.126
"S4","MKD"," Total","North Macedonia","GEO","Georgia",2019,"Export",6,1658.957
"S4","MKD"," Total","North Macedonia","GHA","Ghana",2018,"Export",6,289.409
"S4","MKD"," Total","North Macedonia","GHA","Ghana",2019,"Export",6,959.556
"S4","MKD"," Total","North Macedonia","GIN","Guinea",2019,"Export",6,2.439
"S4","MKD"," Total","North Macedonia","GNQ","Equatorial Guinea",2018,"Export",6,280.904
"S4","MKD"," Total","North Macedonia","GNQ","Equatorial Guinea",2019,"Export",6,56.642
"S4","MKD"," Total","North Macedonia","GRC","Greece",2018,"Export",6,225113.346
"S4","MKD"," Total","North Macedonia","GRC","Greece",2019,"Export",6,193698.82
"S4","MKD"," Total","North Macedonia","GTM","Guatemala",2019,"Export",6,5.72
"S4","MKD"," Total","North Macedonia","GUY","Guyana",2019,"Export",6,17.46
"S4","MKD"," Total","North Macedonia","HKG","Hong Kong, China",2018,"Export",6,5350.367
"S4","MKD"," Total","North Macedonia","HKG","Hong Kong, China",2019,"Export",6,5462.387
"S4","MKD"," Total","North Macedonia","HRV","Croatia",2018,"Export",6,101466.351
"S4","MKD"," Total","North Macedonia","HRV","Croatia",2019,"Export",6,84572.69
"S4","MKD"," Total","North Macedonia","HUN","Hungary",2018,"Export",6,141934.146
"S4","MKD"," Total","North Macedonia","HUN","Hungary",2019,"Export",6,183426.971
"S4","MKD"," Total","North Macedonia","IDN","Indonesia",2018,"Export",6,3237.45
"S4","MKD"," Total","North Macedonia","IDN","Indonesia",2019,"Export",6,2216.899
"S4","MKD"," Total","North Macedonia","IND","India",2018,"Export",6,26817.654
"S4","MKD"," Total","North Macedonia","IND","India",2019,"Export",6,18753.342
"S4","MKD"," Total","North Macedonia","IRL","Ireland",2018,"Export",6,311.784
"S4","MKD"," Total","North Macedonia","IRL","Ireland",2019,"Export",6,1311.088
"S4","MKD"," Total","North Macedonia","IRN","Iran, Islamic Rep.",2018,"Export",6,1200.195
"S4","MKD"," Total","North Macedonia","IRN","Iran, Islamic Rep.",2019,"Export",6,330.608
"S4","MKD"," Total","North Macedonia","IRQ","Iraq",2018,"Export",6,3294.941
"S4","MKD"," Total","North Macedonia","IRQ","Iraq",2019,"Export",6,5580.952
"S4","MKD"," Total","North Macedonia","ISL","Iceland",2018,"Export",6,77.459
"S4","MKD"," Total","North Macedonia","ISL","Iceland",2019,"Export",6,9.894
"S4","MKD"," Total","North Macedonia","ISR","Israel",2018,"Export",6,7092.162
"S4","MKD"," Total","North Macedonia","ISR","Israel",2019,"Export",6,4802.447
"S4","MKD"," Total","North Macedonia","ITA","Italy",2018,"Export",6,217196.015
"S4","MKD"," Total","North Macedonia","ITA","Italy",2019,"Export",6,194606.783
"S4","MKD"," Total","North Macedonia","JOR","Jordan",2018,"Export",6,1041.376
"S4","MKD"," Total","North Macedonia","JOR","Jordan",2019,"Export",6,878.239
"S4","MKD"," Total","North Macedonia","JPN","Japan",2018,"Export",6,592.314
"S4","MKD"," Total","North Macedonia","JPN","Japan",2019,"Export",6,958.606
"S4","MKD"," Total","North Macedonia","KAZ","Kazakhstan",2018,"Export",6,564.793
"S4","MKD"," Total","North Macedonia","KAZ","Kazakhstan",2019,"Export",6,1333.298
"S4","MKD"," Total","North Macedonia","KEN","Kenya",2018,"Export",6,66.15
"S4","MKD"," Total","North Macedonia","KEN","Kenya",2019,"Export",6,62.672
"S4","MKD"," Total","North Macedonia","KGZ","Kyrgyz Republic",2019,"Export",6,11.496
"S4","MKD"," Total","North Macedonia","KHM","Cambodia",2018,"Export",6,92.792
"S4","MKD"," Total","North Macedonia","KHM","Cambodia",2019,"Export",6,315.511
"S4","MKD"," Total","North Macedonia","KOR","Korea, Rep.",2018,"Export",6,2485.631
"S4","MKD"," Total","North Macedonia","KOR","Korea, Rep.",2019,"Export",6,3259.262
"S4","MKD"," Total","North Macedonia","KWT","Kuwait",2018,"Export",6,37.839
"S4","MKD"," Total","North Macedonia","KWT","Kuwait",2019,"Export",6,49.743
"S4","MKD"," Total","North Macedonia","LBN","Lebanon",2018,"Export",6,338.833
"S4","MKD"," Total","North Macedonia","LBN","Lebanon",2019,"Export",6,432.495
"S4","MKD"," Total","North Macedonia","LBR","Liberia",2018,"Export",6,51.982
"S4","MKD"," Total","North Macedonia","LBR","Liberia",2019,"Export",6,0.51
"S4","MKD"," Total","North Macedonia","LBY","Libya",2018,"Export",6,2055.273
"S4","MKD"," Total","North Macedonia","LBY","Libya",2019,"Export",6,2478.605
"S4","MKD"," Total","North Macedonia","LKA","Sri Lanka",2019,"Export",6,1.413
"S4","MKD"," Total","North Macedonia","LTU","Lithuania",2018,"Export",6,3139.36
"S4","MKD"," Total","North Macedonia","LTU","Lithuania",2019,"Export",6,4009.75
"S4","MKD"," Total","North Macedonia","LUX","Luxembourg",2018,"Export",6,1132.397
"S4","MKD"," Total","North Macedonia","LUX","Luxembourg",2019,"Export",6,1087.277
"S4","MKD"," Total","North Macedonia","LVA","Latvia",2018,"Export",6,4786.951
"S4","MKD"," Total","North Macedonia","LVA","Latvia",2019,"Export",6,4122.474
"S4","MKD"," Total","North Macedonia","MAC","Macao",2018,"Export",6,213.308
"S4","MKD"," Total","North Macedonia","MAC","Macao",2019,"Export",6,8.896
"S4","MKD"," Total","North Macedonia","MAR","Morocco",2018,"Export",6,1205.546
"S4","MKD"," Total","North Macedonia","MAR","Morocco",2019,"Export",6,206.957
"S4","MKD"," Total","North Macedonia","MDA","Moldova",2018,"Export",6,2749.098
"S4","MKD"," Total","North Macedonia","MDA","Moldova",2019,"Export",6,2338.695
"S4","MKD"," Total","North Macedonia","MDG","Madagascar",2018,"Export",6,49.394
"S4","MKD"," Total","North Macedonia","MDG","Madagascar",2019,"Export",6,24.359
"S4","MKD"," Total","North Macedonia","MEX","Mexico",2018,"Export",6,5076.728
"S4","MKD"," Total","North Macedonia","MEX","Mexico",2019,"Export",6,8725.406
"S4","MKD"," Total","North Macedonia","MLI","Mali",2018,"Export",6,11.025
"S4","MKD"," Total","North Macedonia","MLT","Malta",2018,"Export",6,245.221
"S4","MKD"," Total","North Macedonia","MLT","Malta",2019,"Export",6,392.754
"S4","MKD"," Total","North Macedonia","MNG","Mongolia",2018,"Export",6,31.656
"S4","MKD"," Total","North Macedonia","MNG","Mongolia",2019,"Export",6,31.855
"S4","MKD"," Total","North Macedonia","MNT","Montenegro",2018,"Export",6,34865.928
"S4","MKD"," Total","North Macedonia","MNT","Montenegro",2019,"Export",6,34903.496
"S4","MKD"," Total","North Macedonia","MOZ","Mozambique",2018,"Export",6,0.111
"S4","MKD"," Total","North Macedonia","MOZ","Mozambique",2019,"Export",6,24.54
"S4","MKD"," Total","North Macedonia","MRT","Mauritania",2018,"Export",6,18.118
"S4","MKD"," Total","North Macedonia","MRT","Mauritania",2019,"Export",6,4.9
"S4","MKD"," Total","North Macedonia","MUS","Mauritius",2018,"Export",6,77.058
"S4","MKD"," Total","North Macedonia","MUS","Mauritius",2019,"Export",6,54.773
"S4","MKD"," Total","North Macedonia","MYS","Malaysia",2018,"Export",6,212.291
"S4","MKD"," Total","North Macedonia","MYS","Malaysia",2019,"Export",6,65.722
"S4","MKD"," Total","North Macedonia","NAM","Namibia",2019,"Export",6,14.273
"S4","MKD"," Total","North Macedonia","NER","Niger",2018,"Export",6,20.635
"S4","MKD"," Total","North Macedonia","NER","Niger",2019,"Export",6,0.01
"S4","MKD"," Total","North Macedonia","NGA","Nigeria",2018,"Export",6,87.39
"S4","MKD"," Total","North Macedonia","NGA","Nigeria",2019,"Export",6,10378.138
"S4","MKD"," Total","North Macedonia","NIC","Nicaragua",2019,"Export",6,10.243
"S4","MKD"," Total","North Macedonia","NLD","Netherlands",2018,"Export",6,100902.726
"S4","MKD"," Total","North Macedonia","NLD","Netherlands",2019,"Export",6,118167.871
"S4","MKD"," Total","North Macedonia","NOR","Norway",2018,"Export",6,3198.426
"S4","MKD"," Total","North Macedonia","NOR","Norway",2019,"Export",6,3256.34
"S4","MKD"," Total","North Macedonia","NPL","Nepal",2019,"Export",6,4.418
"S4","MKD"," Total","North Macedonia","NZL","New Zealand",2018,"Export",6,221.078
"S4","MKD"," Total","North Macedonia","NZL","New Zealand",2019,"Export",6,140.815
"S4","MKD"," Total","North Macedonia","OAS","Other Asia, nes",2018,"Export",6,1200.575
"S4","MKD"," Total","North Macedonia","OAS","Other Asia, nes",2019,"Export",6,753.622
"S4","MKD"," Total","North Macedonia","OMN","Oman",2018,"Export",6,178.441
"S4","MKD"," Total","North Macedonia","OMN","Oman",2019,"Export",6,34.261
"S4","MKD"," Total","North Macedonia","PAK","Pakistan",2018,"Export",6,628.446
"S4","MKD"," Total","North Macedonia","PAK","Pakistan",2019,"Export",6,784.701
"S4","MKD"," Total","North Macedonia","PAN","Panama",2018,"Export",6,5.475
"S4","MKD"," Total","North Macedonia","PER","Peru",2018,"Export",6,2.861
"S4","MKD"," Total","North Macedonia","PHL","Philippines",2018,"Export",6,43.441
"S4","MKD"," Total","North Macedonia","PHL","Philippines",2019,"Export",6,176.768
"S4","MKD"," Total","North Macedonia","POL","Poland",2018,"Export",6,66462.786
"S4","MKD"," Total","North Macedonia","POL","Poland",2019,"Export",6,63132.866
"S4","MKD"," Total","North Macedonia","PRT","Portugal",2018,"Export",6,6031.276
"S4","MKD"," Total","North Macedonia","PRT","Portugal",2019,"Export",6,7425.3
"S4","MKD"," Total","North Macedonia","PSE","Occ.Pal.Terr",2018,"Export",6,86.019
"S4","MKD"," Total","North Macedonia","PSE","Occ.Pal.Terr",2019,"Export",6,111.795
"S4","MKD"," Total","North Macedonia","PYF","French Polynesia",2018,"Export",6,17.7
"S4","MKD"," Total","North Macedonia","PYF","French Polynesia",2019,"Export",6,58.07
"S4","MKD"," Total","North Macedonia","QAT","Qatar",2018,"Export",6,6819.705
"S4","MKD"," Total","North Macedonia","QAT","Qatar",2019,"Export",6,10902.591
"S4","MKD"," Total","North Macedonia","ROM","Romania",2018,"Export",6,194794.722
"S4","MKD"," Total","North Macedonia","ROM","Romania",2019,"Export",6,172170.353
"S4","MKD"," Total","North Macedonia","RUS","Russian Federation",2018,"Export",6,36443.101
"S4","MKD"," Total","North Macedonia","RUS","Russian Federation",2019,"Export",6,52149.339
"S4","MKD"," Total","North Macedonia","RWA","Rwanda",2018,"Export",6,1.649
"S4","MKD"," Total","North Macedonia","RWA","Rwanda",2019,"Export",6,50.955
"S4","MKD"," Total","North Macedonia","SAU","Saudi Arabia",2018,"Export",6,648.534
"S4","MKD"," Total","North Macedonia","SAU","Saudi Arabia",2019,"Export",6,1142.745
"S4","MKD"," Total","North Macedonia","SEN","Senegal",2018,"Export",6,103.878
"S4","MKD"," Total","North Macedonia","SEN","Senegal",2019,"Export",6,464.726
"S4","MKD"," Total","North Macedonia","SER","Serbia, FR(Serbia/Montenegro)",2018,"Export",6,542965.929
"S4","MKD"," Total","North Macedonia","SER","Serbia, FR(Serbia/Montenegro)",2019,"Export",6,610522.541
"S4","MKD"," Total","North Macedonia","SGP","Singapore",2018,"Export",6,433.718
"S4","MKD"," Total","North Macedonia","SGP","Singapore",2019,"Export",6,269.974
"S4","MKD"," Total","North Macedonia","SLE","Sierra Leone",2019,"Export",6,15.327
"S4","MKD"," Total","North Macedonia","SMR","San Marino",2018,"Export",6,0.345
"S4","MKD"," Total","North Macedonia","SMR","San Marino",2019,"Export",6,0.982
"S4","MKD"," Total","North Macedonia","SOM","Somalia",2018,"Export",6,40.944
"S4","MKD"," Total","North Macedonia","SUD","Sudan",2018,"Export",6,14.877
"S4","MKD"," Total","North Macedonia","SUR","Suriname",2018,"Export",6,21.298
"S4","MKD"," Total","North Macedonia","SUR","Suriname",2019,"Export",6,38.944
"S4","MKD"," Total","North Macedonia","SVK","Slovak Republic",2018,"Export",6,66977.856
"S4","MKD"," Total","North Macedonia","SVK","Slovak Republic",2019,"Export",6,72171.063
"S4","MKD"," Total","North Macedonia","SVN","Slovenia",2018,"Export",6,91662.66
"S4","MKD"," Total","North Macedonia","SVN","Slovenia",2019,"Export",6,85397.258
"S4","MKD"," Total","North Macedonia","SWE","Sweden",2018,"Export",6,24488.009
"S4","MKD"," Total","North Macedonia","SWE","Sweden",2019,"Export",6,33500.755
"S4","MKD"," Total","North Macedonia","SXM","Saint Maarten (Dutch part)",2019,"Export",6,2.23
"S4","MKD"," Total","North Macedonia","SYC","Seychelles",2018,"Export",6,84.968
"S4","MKD"," Total","North Macedonia","SYC","Seychelles",2019,"Export",6,139.873
"S4","MKD"," Total","North Macedonia","SYR","Syrian Arab Republic",2018,"Export",6,24.427
"S4","MKD"," Total","North Macedonia","SYR","Syrian Arab Republic",2019,"Export",6,34.65
"S4","MKD"," Total","North Macedonia","TCD","Chad",2018,"Export",6,3.603
"S4","MKD"," Total","North Macedonia","TCD","Chad",2019,"Export",6,2.034
"S4","MKD"," Total","North Macedonia","THA","Thailand",2018,"Export",6,1124.525
"S4","MKD"," Total","North Macedonia","THA","Thailand",2019,"Export",6,1192.996
"S4","MKD"," Total","North Macedonia","TJK","Tajikistan",2018,"Export",6,4.505
"S4","MKD"," Total","North Macedonia","TTO","Trinidad and Tobago",2018,"Export",6,104.444
"S4","MKD"," Total","North Macedonia","TTO","Trinidad and Tobago",2019,"Export",6,57.365
"S4","MKD"," Total","North Macedonia","TUN","Tunisia",2018,"Export",6,122.482
"S4","MKD"," Total","North Macedonia","TUN","Tunisia",2019,"Export",6,584.711
"S4","MKD"," Total","North Macedonia","TUR","Turkey",2018,"Export",6,96166.599
"S4","MKD"," Total","North Macedonia","TUR","Turkey",2019,"Export",6,87237.254
"S4","MKD"," Total","North Macedonia","TZA","Tanzania",2018,"Export",6,6.92
"S4","MKD"," Total","North Macedonia","TZA","Tanzania",2019,"Export",6,38.567
"S4","MKD"," Total","North Macedonia","UGA","Uganda",2019,"Export",6,47.206
"S4","MKD"," Total","North Macedonia","UKR","Ukraine",2018,"Export",6,9783.901
"S4","MKD"," Total","North Macedonia","UKR","Ukraine",2019,"Export",6,12705.218
"S4","MKD"," Total","North Macedonia","UNS","Unspecified",2019,"Export",6,11445.124
"S4","MKD"," Total","North Macedonia","URY","Uruguay",2019,"Export",6,2.983
"S4","MKD"," Total","North Macedonia","USA","United States",2018,"Export",6,67377.2
"S4","MKD"," Total","North Macedonia","USA","United States",2019,"Export",6,50730.706
"S4","MKD"," Total","North Macedonia","UZB","Uzbekistan",2019,"Export",6,1.06
"S4","MKD"," Total","North Macedonia","VEN","Venezuela",2019,"Export",6,17.027
"S4","MKD"," Total","North Macedonia","VNM","Vietnam",2018,"Export",6,540.419
"S4","MKD"," Total","North Macedonia","VNM","Vietnam",2019,"Export",6,1063.115
"S4","MKD"," Total","North Macedonia","WLD"," World",2018,"Export",6,6906336.855
"S4","MKD"," Total","North Macedonia","WLD"," World",2019,"Export",6,7185964.028
"S4","MKD"," Total","North Macedonia","YEM","Yemen",2018,"Export",6,423.782
"S4","MKD"," Total","North Macedonia","YEM","Yemen",2019,"Export",6,198.944
"S4","MKD"," Total","North Macedonia","ZAF","South Africa",2018,"Export",6,39511.284
"S4","MKD"," Total","North Macedonia","ZAF","South Africa",2019,"Export",6,8830.044
"S4","MKD"," Total","North Macedonia","ZAR","Congo, Dem. Rep.",2019,"Export",6,21.058
"S4","MKD"," Total","North Macedonia","ZWE","Zimbabwe",2018,"Export",6,3.962
"S4","MLT"," Total","Malta","ABW","Aruba",2019,"Export",6,0.056
"S4","MLT"," Total","Malta","AFG","Afghanistan",2019,"Export",6,38.687
"S4","MLT"," Total","Malta","AGO","Angola",2018,"Export",6,6728.566
"S4","MLT"," Total","Malta","AGO","Angola",2019,"Export",6,3563.479
"S4","MLT"," Total","Malta","ALB","Albania",2018,"Export",6,271.435
"S4","MLT"," Total","Malta","ALB","Albania",2019,"Export",6,152.539
"S4","MLT"," Total","Malta","AND","Andorra",2019,"Export",6,9.181
"S4","MLT"," Total","Malta","ARE","United Arab Emirates",2018,"Export",6,18557.979
"S4","MLT"," Total","Malta","ARE","United Arab Emirates",2019,"Export",6,34034.442
"S4","MLT"," Total","Malta","ARG","Argentina",2018,"Export",6,170.89
"S4","MLT"," Total","Malta","ARG","Argentina",2019,"Export",6,190.27
"S4","MLT"," Total","Malta","ARM","Armenia",2018,"Export",6,2.01
"S4","MLT"," Total","Malta","ATG","Antigua and Barbuda",2019,"Export",6,443.492
"S4","MLT"," Total","Malta","AUS","Australia",2018,"Export",6,5401.197
"S4","MLT"," Total","Malta","AUS","Australia",2019,"Export",6,4874.548
"S4","MLT"," Total","Malta","AUT","Austria",2018,"Export",6,10624.652
"S4","MLT"," Total","Malta","AUT","Austria",2019,"Export",6,14142.834
"S4","MLT"," Total","Malta","AZE","Azerbaijan",2018,"Export",6,0.413
"S4","MLT"," Total","Malta","AZE","Azerbaijan",2019,"Export",6,23.539
"S4","MLT"," Total","Malta","BDI","Burundi",2018,"Export",6,2.301
"S4","MLT"," Total","Malta","BDI","Burundi",2019,"Export",6,8732.697
"S4","MLT"," Total","Malta","BEL","Belgium",2018,"Export",6,9452.785
"S4","MLT"," Total","Malta","BEL","Belgium",2019,"Export",6,6165.935
"S4","MLT"," Total","Malta","BEN","Benin",2018,"Export",6,0.035
"S4","MLT"," Total","Malta","BES","Bonaire",2019,"Export",6,0.062
"S4","MLT"," Total","Malta","BFA","Burkina Faso",2018,"Export",6,658.17
"S4","MLT"," Total","Malta","BFA","Burkina Faso",2019,"Export",6,518.773
"S4","MLT"," Total","Malta","BGD","Bangladesh",2018,"Export",6,6507.725
"S4","MLT"," Total","Malta","BGD","Bangladesh",2019,"Export",6,6067.031
"S4","MLT"," Total","Malta","BGR","Bulgaria",2018,"Export",6,10556.291
"S4","MLT"," Total","Malta","BGR","Bulgaria",2019,"Export",6,11972.007
"S4","MLT"," Total","Malta","BHR","Bahrain",2018,"Export",6,1644.604
"S4","MLT"," Total","Malta","BHR","Bahrain",2019,"Export",6,1437.315
"S4","MLT"," Total","Malta","BHS","Bahamas, The",2018,"Export",6,242.992
"S4","MLT"," Total","Malta","BHS","Bahamas, The",2019,"Export",6,56.201
"S4","MLT"," Total","Malta","BIH","Bosnia and Herzegovina",2018,"Export",6,134.136
"S4","MLT"," Total","Malta","BIH","Bosnia and Herzegovina",2019,"Export",6,133.006
"S4","MLT"," Total","Malta","BLM","Saint Barth�lemy",2019,"Export",6,6.802
"S4","MLT"," Total","Malta","BLR","Belarus",2018,"Export",6,5.166
"S4","MLT"," Total","Malta","BLR","Belarus",2019,"Export",6,3.39
"S4","MLT"," Total","Malta","BLZ","Belize",2018,"Export",6,95.208
"S4","MLT"," Total","Malta","BLZ","Belize",2019,"Export",6,143.695
"S4","MLT"," Total","Malta","BMU","Bermuda",2018,"Export",6,4.721
"S4","MLT"," Total","Malta","BRA","Brazil",2018,"Export",6,5555.372
"S4","MLT"," Total","Malta","BRA","Brazil",2019,"Export",6,2036.876
"S4","MLT"," Total","Malta","BRB","Barbados",2018,"Export",6,141.436
"S4","MLT"," Total","Malta","BRB","Barbados",2019,"Export",6,114.447
"S4","MLT"," Total","Malta","BUN","Bunkers",2018,"Export",6,605692.24
"S4","MLT"," Total","Malta","BUN","Bunkers",2019,"Export",6,771687.914
"S4","MLT"," Total","Malta","BWA","Botswana",2018,"Export",6,133.866
"S4","MLT"," Total","Malta","BWA","Botswana",2019,"Export",6,245.133
"S4","MLT"," Total","Malta","CAF","Central African Republic",2019,"Export",6,19039.743
"S4","MLT"," Total","Malta","CAN","Canada",2018,"Export",6,22758.539
"S4","MLT"," Total","Malta","CAN","Canada",2019,"Export",6,17755.064
"S4","MLT"," Total","Malta","CHE","Switzerland",2018,"Export",6,20306.786
"S4","MLT"," Total","Malta","CHE","Switzerland",2019,"Export",6,26471.691
"S4","MLT"," Total","Malta","CHL","Chile",2018,"Export",6,17931.009
"S4","MLT"," Total","Malta","CHL","Chile",2019,"Export",6,14015.097
"S4","MLT"," Total","Malta","CHN","China",2018,"Export",6,38001.443
"S4","MLT"," Total","Malta","CHN","China",2019,"Export",6,41368.14
"S4","MLT"," Total","Malta","CIV","Cote d'Ivoire",2018,"Export",6,186.864
"S4","MLT"," Total","Malta","CIV","Cote d'Ivoire",2019,"Export",6,362.214
"S4","MLT"," Total","Malta","CMR","Cameroon",2018,"Export",6,6294.677
"S4","MLT"," Total","Malta","CMR","Cameroon",2019,"Export",6,2505.37
"S4","MLT"," Total","Malta","COG","Congo, Rep.",2018,"Export",6,894.809
"S4","MLT"," Total","Malta","COG","Congo, Rep.",2019,"Export",6,357.402
"S4","MLT"," Total","Malta","COL","Colombia",2018,"Export",6,385.639
"S4","MLT"," Total","Malta","COL","Colombia",2019,"Export",6,1048.208
"S4","MLT"," Total","Malta","CPV","Cape Verde",2018,"Export",6,559.301
"S4","MLT"," Total","Malta","CPV","Cape Verde",2019,"Export",6,736.808
"S4","MLT"," Total","Malta","CRI","Costa Rica",2018,"Export",6,70.289
"S4","MLT"," Total","Malta","CRI","Costa Rica",2019,"Export",6,74.596
"S4","MLT"," Total","Malta","CUW","Cura�ao",2018,"Export",6,29.336
"S4","MLT"," Total","Malta","CUW","Cura�ao",2019,"Export",6,347.35
"S4","MLT"," Total","Malta","CYM","Cayman Islands",2018,"Export",6,45.002
"S4","MLT"," Total","Malta","CYM","Cayman Islands",2019,"Export",6,1441.409
"S4","MLT"," Total","Malta","CYP","Cyprus",2018,"Export",6,8862.527
"S4","MLT"," Total","Malta","CYP","Cyprus",2019,"Export",6,14238.54
"S4","MLT"," Total","Malta","CZE","Czech Republic",2018,"Export",6,12674.699
"S4","MLT"," Total","Malta","CZE","Czech Republic",2019,"Export",6,20963.497
"S4","MLT"," Total","Malta","DEU","Germany",2018,"Export",6,496840.134
"S4","MLT"," Total","Malta","DEU","Germany",2019,"Export",6,553881.006
"S4","MLT"," Total","Malta","DJI","Djibouti",2018,"Export",6,7283.227
"S4","MLT"," Total","Malta","DJI","Djibouti",2019,"Export",6,8296.366
"S4","MLT"," Total","Malta","DNK","Denmark",2018,"Export",6,9860.653
"S4","MLT"," Total","Malta","DNK","Denmark",2019,"Export",6,5896.264
"S4","MLT"," Total","Malta","DOM","Dominican Republic",2018,"Export",6,3638.008
"S4","MLT"," Total","Malta","DOM","Dominican Republic",2019,"Export",6,1326.68
"S4","MLT"," Total","Malta","DZA","Algeria",2018,"Export",6,20675.01
"S4","MLT"," Total","Malta","DZA","Algeria",2019,"Export",6,36727.175
"S4","MLT"," Total","Malta","ECU","Ecuador",2018,"Export",6,14.777
"S4","MLT"," Total","Malta","ECU","Ecuador",2019,"Export",6,76.081
"S4","MLT"," Total","Malta","EGY","Egypt, Arab Rep.",2018,"Export",6,91163.513
"S4","MLT"," Total","Malta","EGY","Egypt, Arab Rep.",2019,"Export",6,95806.456
