,Unnamed: 0,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD,Norm_Exports
11816,24865,S4,MAR, Total,Morocco,KWT,Kuwait,2019,Export,6,14018.579,0.00047799640708125825
11817,24868,S4,MAR, Total,Morocco,LBN,Lebanon,2019,Export,6,69059.775,0.0023547553802593046
11818,24870,S4,MAR, Total,Morocco,LBR,Liberia,2019,Export,6,3375.179,0.00011508466266489023
11819,24872,S4,MAR, Total,Morocco,LBY,Libya,2019,Export,6,88156.02,0.0030058867466227174
11820,24873,S4,MAR, Total,Morocco,LCA,St. Lucia,2019,Export,6,56.757,1.9352633442170547e-06
11821,24875,S4,MAR, Total,Morocco,LKA,Sri Lanka,2019,Export,6,1455.681,4.963486583457946e-05
11822,24878,S4,MAR, Total,Morocco,LTU,Lithuania,2019,Export,6,15987.327,0.0005451254984426874
11823,24880,S4,MAR, Total,Morocco,LUX,Luxembourg,2019,Export,6,5686.98,0.00019391095253969563
11824,24882,S4,MAR, Total,Morocco,LVA,Latvia,2019,Export,6,1336.866,4.55835890891005e-05
11825,24884,S4,MAR, Total,Morocco,MAC,Macao,2019,Export,6,26.768,9.127178885071819e-07
11826,24886,S4,MAR, Total,Morocco,MDA,Moldova,2019,Export,6,18.391,6.270843801380596e-07
11827,24888,S4,MAR, Total,Morocco,MDG,Madagascar,2019,Export,6,10636.801,0.00036268673599787357
11828,24890,S4,MAR, Total,Morocco,MDV,Maldives,2019,Export,6,129.066,4.400808689407798e-06
11829,24892,S4,MAR, Total,Morocco,MEX,Mexico,2019,Export,6,157603.89,0.00537387513827399
11830,24894,S4,MAR, Total,Morocco,MKD,North Macedonia,2019,Export,6,489.723,1.6698256967775053e-05
11831,24896,S4,MAR, Total,Morocco,MLI,Mali,2019,Export,6,65435.799000000006,0.0022311873989861166
11832,24898,S4,MAR, Total,Morocco,MLT,Malta,2019,Export,6,7663.299,0.00026129819494468017
11833,24900,S4,MAR, Total,Morocco,MMR,Myanmar,2019,Export,6,457.319,1.5593366409676327e-05
11834,24902,S4,MAR, Total,Morocco,MNG,Mongolia,2019,Export,6,160.96200000000005,5.488377793256614e-06
11835,24905,S4,MAR, Total,Morocco,MNT,Montenegro,2019,Export,6,198.11900000000003,6.755333060114853e-06
11836,24907,S4,MAR, Total,Morocco,MOZ,Mozambique,2019,Export,6,22694.838,0.0007738338545790703
11837,24909,S4,MAR, Total,Morocco,MRT,Mauritania,2019,Export,6,194763.331,0.006640913636765741
11838,24911,S4,MAR, Total,Morocco,MUS,Mauritius,2019,Export,6,5787.81,0.00019734898842949612
11839,24913,S4,MAR, Total,Morocco,MWI,Malawi,2019,Export,6,1.155,3.938244027293018e-08
11840,24915,S4,MAR, Total,Morocco,MYS,Malaysia,2019,Export,6,15090.186000000003,0.0005145353669717812
11841,24917,S4,MAR, Total,Morocco,NAM,Namibia,2019,Export,6,16189.096,0.000552005286833535
11842,24919,S4,MAR, Total,Morocco,NCL,New Caledonia,2019,Export,6,1841.754,6.27989323830565e-05
11843,24921,S4,MAR, Total,Morocco,NER,Niger,2019,Export,6,26982.863,0.0009200441476105261
11844,24923,S4,MAR, Total,Morocco,NGA,Nigeria,2019,Export,6,85428.38699999999,0.0029128816871344283
11845,24924,S4,MAR, Total,Morocco,NIC,Nicaragua,2019,Export,6,133.67,4.5577928928853475e-06
11846,24926,S4,MAR, Total,Morocco,NLD,Netherlands,2019,Export,6,782865.082,0.026693625397080162
11847,24928,S4,MAR, Total,Morocco,NOR,Norway,2019,Export,6,92323.903,0.003148000515724069
11848,24930,S4,MAR, Total,Morocco,NPL,Nepal,2019,Export,6,572.863,1.9533110720408313e-05
11849,24932,S4,MAR, Total,Morocco,NZL,New Zealand,2019,Export,6,6793.405,0.00023163711399335518
11850,24934,S4,MAR, Total,Morocco,OAS,"Other Asia, nes",2019,Export,6,18076.622,0.0006163649231613296
11851,24936,S4,MAR, Total,Morocco,OMN,Oman,2019,Export,6,50470.305,0.0017209036988909692
11852,24938,S4,MAR, Total,Morocco,PAK,Pakistan,2019,Export,6,369382.57,0.01259496710033459
11853,24940,S4,MAR, Total,Morocco,PAN,Panama,2019,Export,6,691.4830000000002,2.3577738482464576e-05
11854,24942,S4,MAR, Total,Morocco,PER,Peru,2019,Export,6,27883.746,0.0009507618713684465
11855,24944,S4,MAR, Total,Morocco,PHL,Philippines,2019,Export,6,393.99300000000005,1.3434117567491413e-05
11856,24947,S4,MAR, Total,Morocco,POL,Poland,2019,Export,6,255714.373,0.008719182702685964
11857,24949,S4,MAR, Total,Morocco,PRK,"Korea, Dem. Rep.",2019,Export,6,96.995,3.307272549153994e-06
11858,24951,S4,MAR, Total,Morocco,PRT,Portugal,2019,Export,6,436807.537,0.01489397985858722
11859,24953,S4,MAR, Total,Morocco,PRY,Paraguay,2019,Export,6,2202.186,7.508870875747449e-05
11860,24955,S4,MAR, Total,Morocco,PSE,Occ.Pal.Terr,2019,Export,6,3154.6040000000007,0.00010756363949328715
11861,24957,S4,MAR, Total,Morocco,PYF,French Polynesia,2019,Export,6,461.088,1.5721879325164356e-05
11862,24959,S4,MAR, Total,Morocco,QAT,Qatar,2019,Export,6,39074.292,0.0013323298449324965
11863,24961,S4,MAR, Total,Morocco,ROM,Romania,2019,Export,6,140702.74,0.004797590696352921
11864,24963,S4,MAR, Total,Morocco,RUS,Russian Federation,2019,Export,6,286510.019,0.009769232650098346
11865,24965,S4,MAR, Total,Morocco,RWA,Rwanda,2019,Export,6,1886.671,6.43304830927874e-05
11866,24967,S4,MAR, Total,Morocco,SAU,Saudi Arabia,2019,Export,6,103425.47,0.003526534541103664
11867,24969,S4,MAR, Total,Morocco,SEN,Senegal,2019,Export,6,220383.755,0.007514502223732968
11868,24971,S4,MAR, Total,Morocco,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,7276.842,0.000248121035013463
11869,24973,S4,MAR, Total,Morocco,SGP,Singapore,2019,Export,6,279699.891,0.009537025326106131
11870,24975,S4,MAR, Total,Morocco,SHN,Saint Helena,2019,Export,6,163.766,5.583986765139985e-06
11871,24977,S4,MAR, Total,Morocco,SLE,Sierra Leone,2019,Export,6,10514.675,0.0003585225629236122
11872,24979,S4,MAR, Total,Morocco,SLV,El Salvador,2019,Export,6,168.515,5.745915084495955e-06
11873,24981,S4,MAR, Total,Morocco,SMR,San Marino,2019,Export,6,0.627,2.1379039005304956e-08
11874,24983,S4,MAR, Total,Morocco,SOM,Somalia,2019,Export,6,346.677,1.1820767312985815e-05
11875,24985,S4,MAR, Total,Morocco,STP,Sao Tome and Principe,2019,Export,6,75.324,2.5683488581109893e-06
11876,24987,S4,MAR, Total,Morocco,SUD,Sudan,2019,Export,6,4448.801,0.00015169232871744767
11877,24989,S4,MAR, Total,Morocco,SUR,Suriname,2019,Export,6,408.02,1.3912401108364478e-05
11878,24991,S4,MAR, Total,Morocco,SVK,Slovak Republic,2019,Export,6,69167.262,0.002358420402213951
11879,24993,S4,MAR, Total,Morocco,SVN,Slovenia,2019,Export,6,52819.753,0.0018010136517345667
11880,24995,S4,MAR, Total,Morocco,SWE,Sweden,2019,Export,6,101605.05,0.0034644630416044023
11881,24997,S4,MAR, Total,Morocco,SWZ,Eswatini,2019,Export,6,116.668,3.978069733127462e-06
11882,24999,S4,MAR, Total,Morocco,SYC,Seychelles,2019,Export,6,178.7,6.09319660326634e-06
11883,25001,S4,MAR, Total,Morocco,SYR,Syrian Arab Republic,2019,Export,6,65720.996,0.0022409118611666523
11884,25003,S4,MAR, Total,Morocco,TCD,Chad,2019,Export,6,4676.264,0.00015944821444195114
11885,25005,S4,MAR, Total,Morocco,TGO,Togo,2019,Export,6,56144.56400000001,0.0019143808990300488
11886,25007,S4,MAR, Total,Morocco,THA,Thailand,2019,Export,6,15432.771,0.0005262166079249428
11887,25009,S4,MAR, Total,Morocco,TKM,Turkmenistan,2019,Export,6,0.888,3.027844758646061e-08
11888,25010,S4,MAR, Total,Morocco,TON,Tonga,2019,Export,6,9.129,3.112747162351338e-07
11889,25012,S4,MAR, Total,Morocco,TTO,Trinidad and Tobago,2019,Export,6,2389.373,8.147128957770736e-05
11890,25014,S4,MAR, Total,Morocco,TUN,Tunisia,2019,Export,6,85145.95,0.002903251333642337
11891,25016,S4,MAR, Total,Morocco,TUR,Turkey,2019,Export,6,638608.385,0.021774854181865717
11892,25018,S4,MAR, Total,Morocco,TZA,Tanzania,2019,Export,6,23016.645,0.0007848066207755299
11893,25020,S4,MAR, Total,Morocco,UGA,Uganda,2019,Export,6,2658.6940000000004,9.065442221558255e-05
11894,25022,S4,MAR, Total,Morocco,UKR,Ukraine,2019,Export,6,71094.433,0.0024241318280176075
11896,25026,S4,MAR, Total,Morocco,URY,Uruguay,2019,Export,6,18570.346,0.0006331996036299982
11897,25028,S4,MAR, Total,Morocco,USA,United States,2019,Export,6,1160244.375,0.03956125956748113
11898,25029,S4,MAR, Total,Morocco,UZB,Uzbekistan,2019,Export,6,41.3,1.4082205915775032e-06
11899,25030,S4,MAR, Total,Morocco,VCT,St. Vincent and the Grenadines,2019,Export,6,47.728,1.6273983630704862e-06
11900,25032,S4,MAR, Total,Morocco,VEN,Venezuela,2019,Export,6,602.444,2.0541744456956837e-05
11901,25034,S4,MAR, Total,Morocco,VNM,Vietnam,2019,Export,6,6606.855,0.00022527625318563644
11902,25036,S4,MAR, Total,Morocco,WLD, World,2019,Export,6,29327791.574,1.0
11903,25039,S4,MAR, Total,Morocco,YEM,Yemen,2019,Export,6,3405.296,0.00011611157258151345
11904,25041,S4,MAR, Total,Morocco,ZAF,South Africa,2019,Export,6,49791.238,0.0016977493131171007
11905,25043,S4,MAR, Total,Morocco,ZAR,"Congo, Dem. Rep.",2019,Export,6,19702.502,0.0006718031240192965
11906,25045,S4,MAR, Total,Morocco,ZMB,Zambia,2019,Export,6,1093.508,3.7285725972269556e-05
11907,25047,S4,MAR, Total,Morocco,ZWE,Zimbabwe,2019,Export,6,716.898,2.4444322655223464e-05
11908,25049,S4,MDA, Total,Moldova,AFG,Afghanistan,2019,Export,6,2488.036,0.0012455049654082797
11909,25051,S4,MDA, Total,Moldova,AGO,Angola,2019,Export,6,30.162,1.5099026206471501e-05
11910,25053,S4,MDA, Total,Moldova,ALB,Albania,2019,Export,6,378.333,0.00018939260930220088
11911,25055,S4,MDA, Total,Moldova,ARE,United Arab Emirates,2019,Export,6,1467.763,0.0007347587030664157
11912,25058,S4,MDA, Total,Moldova,ARM,Armenia,2019,Export,6,3226.546,0.0016152013331471983
11913,25061,S4,MDA, Total,Moldova,AUS,Australia,2019,Export,6,427.163,0.00021383679236904005
11914,25063,S4,MDA, Total,Moldova,AUT,Austria,2019,Export,6,28410.753,0.01422235608025293
11915,25065,S4,MDA, Total,Moldova,AZE,Azerbaijan,2019,Export,6,4482.495,0.002243926446368857
11916,25067,S4,MDA, Total,Moldova,BEL,Belgium,2019,Export,6,2910.253,0.0014568658018189215
11917,25069,S4,MDA, Total,Moldova,BEN,Benin,2019,Export,6,3.648,1.8261802135537445e-06
11918,25071,S4,MDA, Total,Moldova,BFA,Burkina Faso,2019,Export,6,117.367,5.875364394850941e-05
11919,25073,S4,MDA, Total,Moldova,BGD,Bangladesh,2019,Export,6,1749.7820000000004,0.0008759367506668034
11920,25075,S4,MDA, Total,Moldova,BGR,Bulgaria,2019,Export,6,60126.014,0.03009894108735072
11921,25077,S4,MDA, Total,Moldova,BHR,Bahrain,2019,Export,6,685.3710000000002,0.0003430951094143486
11922,25080,S4,MDA, Total,Moldova,BIH,Bosnia and Herzegovina,2019,Export,6,1914.695,0.0009584918103043549
11923,25082,S4,MDA, Total,Moldova,BLR,Belarus,2019,Export,6,73820.599,0.03695441810484795
11924,25084,S4,MDA, Total,Moldova,BLZ,Belize,2019,Export,6,256.452,0.0001283792675784772
11925,25087,S4,MDA, Total,Moldova,BRA,Brazil,2019,Export,6,731.418,0.0003661461292316482
11926,25089,S4,MDA, Total,Moldova,BRN,Brunei,2019,Export,6,0.918,4.5954863926599163e-07
11927,25091,S4,MDA, Total,Moldova,CAN,Canada,2019,Export,6,6056.637,0.0030319382264466857
11928,25093,S4,MDA, Total,Moldova,CHE,Switzerland,2019,Export,6,71391.61200000001,0.03573847292985364
11929,25095,S4,MDA, Total,Moldova,CHL,Chile,2019,Export,6,4.15,2.0774802319758882e-06
11930,25097,S4,MDA, Total,Moldova,CHN,China,2019,Export,6,14720.615,0.007369105220488611
11931,25099,S4,MDA, Total,Moldova,CIV,Cote d'Ivoire,2019,Export,6,436.871,0.00021869659431892485
11932,25101,S4,MDA, Total,Moldova,CMR,Cameroon,2019,Export,6,80.743,4.041975575191063e-05
11933,25103,S4,MDA, Total,Moldova,COG,"Congo, Rep.",2019,Export,6,42.595,2.132295674241276e-05
11934,25105,S4,MDA, Total,Moldova,COL,Colombia,2019,Export,6,4.595,2.300246184561254e-06
11935,25106,S4,MDA, Total,Moldova,CRI,Costa Rica,2019,Export,6,124.286,6.221727906297716e-05
11936,25109,S4,MDA, Total,Moldova,CYP,Cyprus,2019,Export,6,9666.267,0.004838910508313463
11937,25111,S4,MDA, Total,Moldova,CZE,Czech Republic,2019,Export,6,57963.221,0.029016252002204736
11938,25113,S4,MDA, Total,Moldova,DEU,Germany,2019,Export,6,188640.915,0.09443319803719127
11939,25115,S4,MDA, Total,Moldova,DNK,Denmark,2019,Export,6,783.034,0.00039198497734096565
11940,25117,S4,MDA, Total,Moldova,DOM,Dominican Republic,2019,Export,6,12.987,6.501261631968881e-06
11941,25118,S4,MDA, Total,Moldova,DZA,Algeria,2019,Export,6,0.8809999999999999,4.410265263543993e-07
11942,25121,S4,MDA, Total,Moldova,EGY,"Egypt, Arab Rep.",2019,Export,6,2372.842,0.0011878391201450916
11943,25123,S4,MDA, Total,Moldova,ESP,Spain,2019,Export,6,37465.342,0.018755062021497824
11944,25125,S4,MDA, Total,Moldova,EST,Estonia,2019,Export,6,2845.401,0.0014244010432637164
11945,25127,S4,MDA, Total,Moldova,ETH,Ethiopia(excludes Eritrea),2019,Export,6,1007.613,0.0005044086961402218
11946,25129,S4,MDA, Total,Moldova,FIN,Finland,2019,Export,6,1036.591,0.0005189150147335222
11947,25131,S4,MDA, Total,Moldova,FRA,France,2019,Export,6,22661.319,0.011344202952530023
11948,25133,S4,MDA, Total,Moldova,GAB,Gabon,2019,Export,6,26.568,1.3299878265815757e-05
11949,25135,S4,MDA, Total,Moldova,GBR,United Kingdom,2019,Export,6,17443.531000000006,0.008732190561050266
11950,25137,S4,MDA, Total,Moldova,GEO,Georgia,2019,Export,6,20393.355,0.010208865512329308
11951,25139,S4,MDA, Total,Moldova,GHA,Ghana,2019,Export,6,1004.405,0.0005028027788910221
11952,25141,S4,MDA, Total,Moldova,GIB,Gibraltar,2019,Export,6,1021.813,0.0005115171827171031
11953,25143,S4,MDA, Total,Moldova,GIN,Guinea,2019,Export,6,97.79,4.895344382769207e-05
11954,25145,S4,MDA, Total,Moldova,GMB,"Gambia, The",2019,Export,6,9.145,4.577965475040842e-06
11955,25146,S4,MDA, Total,Moldova,GNQ,Equatorial Guinea,2019,Export,6,0.0,0.0
11956,25148,S4,MDA, Total,Moldova,GRC,Greece,2019,Export,6,39141.732,0.019594258909710373
11957,25149,S4,MDA, Total,Moldova,GRD,Grenada,2019,Export,6,0.29600000000000004,1.4817690329273804e-07
11958,25151,S4,MDA, Total,Moldova,GUM,Guam,2019,Export,6,44.226000000000006,2.21394315034616e-05
11959,25153,S4,MDA, Total,Moldova,HKG,"Hong Kong, China",2019,Export,6,852.0880000000002,0.000426553247205752
11960,25155,S4,MDA, Total,Moldova,HRV,Croatia,2019,Export,6,1079.771,0.0005405308210989967
11961,25158,S4,MDA, Total,Moldova,HUN,Hungary,2019,Export,6,10598.268999999998,0.005305468515822375
11962,25160,S4,MDA, Total,Moldova,IDN,Indonesia,2019,Export,6,12473.92,0.006244414991626185
11963,25162,S4,MDA, Total,Moldova,IND,India,2019,Export,6,233.172,0.00011672535437356186
11964,25164,S4,MDA, Total,Moldova,IRL,Ireland,2019,Export,6,214.834,0.00010754539473645973
11965,25166,S4,MDA, Total,Moldova,IRN,"Iran, Islamic Rep.",2019,Export,6,28.995,1.4514828753286958e-05
11966,25168,S4,MDA, Total,Moldova,IRQ,Iraq,2019,Export,6,8082.229,0.004045944813928253
11967,25171,S4,MDA, Total,Moldova,ISR,Israel,2019,Export,6,5534.137,0.0027703759562762273
11968,25173,S4,MDA, Total,Moldova,ITA,Italy,2019,Export,6,116608.83,0.058374105831045034
11969,25175,S4,MDA, Total,Moldova,JOR,Jordan,2019,Export,6,47.298,2.367726747277001e-05
11970,25177,S4,MDA, Total,Moldova,JPN,Japan,2019,Export,6,1033.023,0.0005171288823316693
11971,25179,S4,MDA, Total,Moldova,KAZ,Kazakhstan,2019,Export,6,9128.581,0.004569746162286912
11972,25181,S4,MDA, Total,Moldova,KEN,Kenya,2019,Export,6,102.436,5.127922049221255e-05
11973,25183,S4,MDA, Total,Moldova,KGZ,Kyrgyz Republic,2019,Export,6,1259.032,0.0006302684557650761
11974,25185,S4,MDA, Total,Moldova,KHM,Cambodia,2019,Export,6,406.021,0.000203253156931827
11975,25187,S4,MDA, Total,Moldova,KOR,"Korea, Rep.",2019,Export,6,348.98,0.00017469856659155312
11976,25189,S4,MDA, Total,Moldova,KWT,Kuwait,2019,Export,6,323.944,0.00016216560391980653
11977,25190,S4,MDA, Total,Moldova,LAO,Lao PDR,2019,Export,6,1287.361,0.0006444498864859545
11978,25192,S4,MDA, Total,Moldova,LBN,Lebanon,2019,Export,6,14327.541,0.007172333301282902
11979,25194,S4,MDA, Total,Moldova,LBR,Liberia,2019,Export,6,197.646,9.894112239255574e-05
11980,25196,S4,MDA, Total,Moldova,LBY,Libya,2019,Export,6,452.497,0.0002265189331393719
11981,25198,S4,MDA, Total,Moldova,LKA,Sri Lanka,2019,Export,6,46.948,2.3502058296579274e-05
11982,25200,S4,MDA, Total,Moldova,LTU,Lithuania,2019,Export,6,6839.278,0.0034237264689126715
11983,25202,S4,MDA, Total,Moldova,LUX,Luxembourg,2019,Export,6,69.23,3.465637505052789e-05
11984,25204,S4,MDA, Total,Moldova,LVA,Latvia,2019,Export,6,6259.108,0.0031332947324824423
11985,25206,S4,MDA, Total,Moldova,MAR,Morocco,2019,Export,6,36.147,1.8095103119333112e-05
11986,25207,S4,MDA, Total,Moldova,MDV,Maldives,2019,Export,6,15.931,7.975021102556113e-06
11987,25209,S4,MDA, Total,Moldova,MEX,Mexico,2019,Export,6,18.333,9.177456648870832e-06
11988,25211,S4,MDA, Total,Moldova,MKD,North Macedonia,2019,Export,6,1494.009,0.000747897388890136
11989,25213,S4,MDA, Total,Moldova,MLI,Mali,2019,Export,6,427.852,0.00021418170414731267
11990,25215,S4,MDA, Total,Moldova,MLT,Malta,2019,Export,6,461.09,0.00023082056871367762
11991,25217,S4,MDA, Total,Moldova,MMR,Myanmar,2019,Export,6,1644.634,0.0008232999093579355
11992,25219,S4,MDA, Total,Moldova,MNG,Mongolia,2019,Export,6,951.054,0.0004760953938654448
11993,25221,S4,MDA, Total,Moldova,MNT,Montenegro,2019,Export,6,787.3839999999999,0.00039416257710219333
11994,25223,S4,MDA, Total,Moldova,MOZ,Mozambique,2019,Export,6,0.0,0.0
11995,25226,S4,MDA, Total,Moldova,MYS,Malaysia,2019,Export,6,11333.997,0.0056737722209094016
11996,25227,S4,MDA, Total,Moldova,NCL,New Caledonia,2019,Export,6,0.0,0.0
11997,25229,S4,MDA, Total,Moldova,NER,Niger,2019,Export,6,90.114,4.5110856295006066e-05
11998,25231,S4,MDA, Total,Moldova,NGA,Nigeria,2019,Export,6,1636.8770000000004,0.0008194167734159027
11999,25233,S4,MDA, Total,Moldova,NLD,Netherlands,2019,Export,6,21635.855,0.010830858087806428
12000,25235,S4,MDA, Total,Moldova,NOR,Norway,2019,Export,6,173.625,8.69162663317623e-05
12001,25237,S4,MDA, Total,Moldova,NPL,Nepal,2019,Export,6,165.707,8.295253416868155e-05
12002,25239,S4,MDA, Total,Moldova,NZL,New Zealand,2019,Export,6,81.88,4.0988935275707394e-05
12003,25241,S4,MDA, Total,Moldova,OAS,"Other Asia, nes",2019,Export,6,3130.64,0.0015671910152850587
12004,25243,S4,MDA, Total,Moldova,OMN,Oman,2019,Export,6,627.5269999999998,0.0003141385391641283
12005,25245,S4,MDA, Total,Moldova,PAK,Pakistan,2019,Export,6,711.117,0.00035598349641493914
12006,25248,S4,MDA, Total,Moldova,PHL,Philippines,2019,Export,6,596.77,0.00029874165735813265
12007,25250,S4,MDA, Total,Moldova,POL,Poland,2019,Export,6,88131.60699999997,0.04411847502524524
12008,25253,S4,MDA, Total,Moldova,PRT,Portugal,2019,Export,6,8009.7440000000015,0.004009658993539151
12009,25255,S4,MDA, Total,Moldova,PRY,Paraguay,2019,Export,6,0.0,0.0
12010,25256,S4,MDA, Total,Moldova,PSE,Occ.Pal.Terr,2019,Export,6,0.0,0.0
12011,25258,S4,MDA, Total,Moldova,QAT,Qatar,2019,Export,6,502.37,0.0002514852395512595
12012,25260,S4,MDA, Total,Moldova,ROM,Romania,2019,Export,6,532834.683,0.26673578815509363
12013,25262,S4,MDA, Total,Moldova,RUS,Russian Federation,2019,Export,6,176086.806,0.0881486406209092
12014,25264,S4,MDA, Total,Moldova,SAU,Saudi Arabia,2019,Export,6,3066.6620000000007,0.0015351637790726848
12015,25266,S4,MDA, Total,Moldova,SEN,Senegal,2019,Export,6,441.798,0.0002211630389220442
12016,25268,S4,MDA, Total,Moldova,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,5364.982,0.002685697361423244
12017,25270,S4,MDA, Total,Moldova,SGP,Singapore,2019,Export,6,204.504,0.00010237422105060168
12018,25272,S4,MDA, Total,Moldova,SLE,Sierra Leone,2019,Export,6,85.37899999999998,4.27405264399685e-05
12019,25274,S4,MDA, Total,Moldova,SOM,Somalia,2019,Export,6,89.756,4.493164233764525e-05
12020,25276,S4,MDA, Total,Moldova,SUD,Sudan,2019,Export,6,1.736,8.690375139060582e-07
12021,25278,S4,MDA, Total,Moldova,SVK,Slovak Republic,2019,Export,6,6769.111,0.0033886010338675986
12022,25280,S4,MDA, Total,Moldova,SVN,Slovenia,2019,Export,6,52.305,2.6183759887590077e-05
12023,25282,S4,MDA, Total,Moldova,SWE,Sweden,2019,Export,6,350.379,0.0001753989026986698
12024,25284,S4,MDA, Total,Moldova,SWZ,Eswatini,2019,Export,6,1542.983,0.0007724136580180364
12025,25286,S4,MDA, Total,Moldova,SYC,Seychelles,2019,Export,6,16.250999999999998,8.135212349359072e-06
12026,25288,S4,MDA, Total,Moldova,SYR,Syrian Arab Republic,2019,Export,6,15907.468,0.00796324103874434
12027,25289,S4,MDA, Total,Moldova,TGO,Togo,2019,Export,6,17.488,8.754451637781765e-06
12028,25291,S4,MDA, Total,Moldova,THA,Thailand,2019,Export,6,439.953,0.00022023943626469584
12029,25293,S4,MDA, Total,Moldova,TJK,Tajikistan,2019,Export,6,176.389,8.829991822602288e-05
12030,25295,S4,MDA, Total,Moldova,TKM,Turkmenistan,2019,Export,6,383.736,0.0001920973383849396
12031,25297,S4,MDA, Total,Moldova,TUN,Tunisia,2019,Export,6,1131.704,0.0005665283586621784
12032,25299,S4,MDA, Total,Moldova,TUR,Turkey,2019,Export,6,145035.24800000002,0.07260430377342662
12033,25300,S4,MDA, Total,Moldova,TZA,Tanzania,2019,Export,6,0.56,2.803346819051801e-07
12034,25301,S4,MDA, Total,Moldova,UGA,Uganda,2019,Export,6,0.166,8.309920927903552e-08
12035,25303,S4,MDA, Total,Moldova,UKR,Ukraine,2019,Export,6,48413.685,0.024235776757736763
12037,25307,S4,MDA, Total,Moldova,URY,Uruguay,2019,Export,6,98.131,4.9124147625066474e-05
12038,25309,S4,MDA, Total,Moldova,USA,United States,2019,Export,6,21828.544,0.010927317747666476
12039,25311,S4,MDA, Total,Moldova,UZB,Uzbekistan,2019,Export,6,2970.461,0.0014870057849048982
12040,25314,S4,MDA, Total,Moldova,VNM,Vietnam,2019,Export,6,1516.185,0.000758998642293581
12041,25316,S4,MDA, Total,Moldova,WLD, World,2019,Export,6,1997612.269,1.0
12042,25317,S4,MDA, Total,Moldova,WSM,Samoa,2019,Export,6,5.7,2.853406583677726e-06
12043,25319,S4,MDA, Total,Moldova,YEM,Yemen,2019,Export,6,76.795,3.8443396244479114e-05
12044,25321,S4,MDA, Total,Moldova,ZAF,South Africa,2019,Export,6,374.487,0.0001874673107546878
12045,25322,S4,MDA, Total,Moldova,ZAR,"Congo, Dem. Rep.",2019,Export,6,20.09,1.0057006713348334e-05
12046,25323,S4,MDA, Total,Moldova,ZMB,Zambia,2019,Export,6,0.44,2.2026296435407004e-07
12047,25324,S4,MDA, Total,Moldova,ZWE,Zimbabwe,2019,Export,6,0.0,0.0
12048,25326,S4,MDG, Total,Madagascar,AFG,Afghanistan,2019,Export,6,107.867,4.056590309946418e-05
12049,25328,S4,MDG, Total,Madagascar,AGO,Angola,2019,Export,6,22.461,8.446983317576874e-06
12050,25329,S4,MDG, Total,Madagascar,ALB,Albania,2019,Export,6,0.014,5.265026777350797e-09
12051,25332,S4,MDG, Total,Madagascar,ARE,United Arab Emirates,2019,Export,6,97856.442,0.03680119910473394
12052,25334,S4,MDG, Total,Madagascar,ARG,Argentina,2019,Export,6,91.676,3.447689963145798e-05
12053,25337,S4,MDG, Total,Madagascar,AUS,Australia,2019,Export,6,9346.902,0.0035151206653766943
12054,25339,S4,MDG, Total,Madagascar,AUT,Austria,2019,Export,6,228.627,8.59805197875272e-05
12055,25342,S4,MDG, Total,Madagascar,BDI,Burundi,2019,Export,6,7.63,2.8694395936561845e-06
12056,25344,S4,MDG, Total,Madagascar,BEL,Belgium,2019,Export,6,25335.493,0.009528003504455977
12057,25346,S4,MDG, Total,Madagascar,BEN,Benin,2019,Export,6,151.45600000000005,5.6958563970745896e-05
12058,25348,S4,MDG, Total,Madagascar,BFA,Burkina Faso,2019,Export,6,68.954,2.593176117181763e-05
12059,25350,S4,MDG, Total,Madagascar,BGD,Bangladesh,2019,Export,6,23.571,8.864424726352546e-06
12060,25352,S4,MDG, Total,Madagascar,BGR,Bulgaria,2019,Export,6,59.665,2.243841590504538e-05
12061,25354,S4,MDG, Total,Madagascar,BHR,Bahrain,2019,Export,6,24.555,9.234480894132058e-06
12062,25355,S4,MDG, Total,Madagascar,BMU,Bermuda,2019,Export,6,0.0,0.0
12063,25357,S4,MDG, Total,Madagascar,BOL,Bolivia,2019,Export,6,58.49800000000001,2.199953831581907e-05
12064,25359,S4,MDG, Total,Madagascar,BRA,Brazil,2019,Export,6,1441.52,0.0005421172428633372
12065,25361,S4,MDG, Total,Madagascar,BWA,Botswana,2019,Export,6,15.674,5.894573550585457e-06
12066,25363,S4,MDG, Total,Madagascar,CAF,Central African Republic,2019,Export,6,45.857,1.7245595209212536e-05
12067,25365,S4,MDG, Total,Madagascar,CAN,Canada,2019,Export,6,77431.507,0.029119925554687547
12068,25368,S4,MDG, Total,Madagascar,CHE,Switzerland,2019,Export,6,15901.665,0.005980192287818712
12069,25370,S4,MDG, Total,Madagascar,CHL,Chile,2019,Export,6,24.106,9.065623963915594e-06
12070,25372,S4,MDG, Total,Madagascar,CHN,China,2019,Export,6,168959.53,0.06354117498132895
12071,25374,S4,MDG, Total,Madagascar,CIV,Cote d'Ivoire,2019,Export,6,224.023,8.424907812446126e-05
12072,25376,S4,MDG, Total,Madagascar,CMR,Cameroon,2019,Export,6,39.808,1.4970727568055752e-05
